,Date,Time,Vis,VisScore,Home,Home_Score,Box Score,OT,Attendence,Venue,Notes
652,"Thu, Mar 25, 2021",7:30p,Washington Wizards,102,New York Knicks,106,Box Score,,"1,817",Madison Square Garden (IV),
653,"Thu, Mar 25, 2021",8:30p,Los Angeles Clippers,98,San Antonio Spurs,85,Box Score,,"3,225",AT&T Center,
654,"Thu, Mar 25, 2021",10:00p,Philadelphia 76ers,109,Los Angeles Lakers,101,Box Score,,0,STAPLES Center,
655,"Thu, Mar 25, 2021",10:00p,Golden State Warriors,119,Sacramento Kings,141,Box Score,,0,Golden 1 Center,
656,"Fri, Mar 26, 2021",7:00p,Brooklyn Nets,113,Detroit Pistons,111,Box Score,,750,Little Caesars Arena,
657,"Fri, Mar 26, 2021",7:30p,Boston Celtics,122,Milwaukee Bucks,114,Box Score,,"3,280",Fiserv Forum,
658,"Fri, Mar 26, 2021",7:30p,Phoenix Suns,104,Toronto Raptors,100,Box Score,,0,Amalie Arena,
659,"Fri, Mar 26, 2021",8:00p,Miami Heat,105,Charlotte Hornets,110,Box Score,,"4,215",Spectrum Center,
660,"Fri, Mar 26, 2021",8:00p,Houston Rockets,101,Minnesota Timberwolves,107,Box Score,,0,Target Center,
661,"Fri, Mar 26, 2021",8:00p,Denver Nuggets,113,New Orleans Pelicans,108,Box Score,,"3,700",Smoothie King Center,
662,"Fri, Mar 26, 2021",8:00p,Portland Trail Blazers,112,Orlando Magic,105,Box Score,,"3,827",Amway Center,
663,"Fri, Mar 26, 2021",8:30p,Indiana Pacers,109,Dallas Mavericks,94,Box Score,,"4,132",American Airlines Center,
664,"Fri, Mar 26, 2021",9:00p,Memphis Grizzlies,114,Utah Jazz,117,Box Score,,"5,546",Vivint Smart Home Arena,
665,"Fri, Mar 26, 2021",10:00p,Atlanta Hawks,124,Golden State Warriors,108,Box Score,,0,Chase Center,
666,"Fri, Mar 26, 2021",10:30p,Cleveland Cavaliers,86,Los Angeles Lakers,100,Box Score,,0,STAPLES Center,
667,"Sat, Mar 27, 2021",8:00p,New York Knicks,102,Milwaukee Bucks,96,Box Score,,"3,280",Fiserv Forum,
668,"Sat, Mar 27, 2021",8:00p,Houston Rockets,129,Minnesota Timberwolves,107,Box Score,,0,Target Center,
669,"Sat, Mar 27, 2021",8:00p,Detroit Pistons,92,Washington Wizards,106,Box Score,,0,Capital One Arena,
670,"Sat, Mar 27, 2021",8:30p,Chicago Bulls,104,San Antonio Spurs,120,Box Score,,"3,334",AT&T Center,
671,"Sat, Mar 27, 2021",9:00p,Dallas Mavericks,103,New Orleans Pelicans,112,Box Score,,"3,700",Smoothie King Center,
672,"Sat, Mar 27, 2021",9:00p,Boston Celtics,111,Oklahoma City Thunder,94,Box Score,,0,Chesapeake Energy Arena,
673,"Sat, Mar 27, 2021",9:00p,Memphis Grizzlies,110,Utah Jazz,126,Box Score,,"5,546",Vivint Smart Home Arena,
674,"Sat, Mar 27, 2021",10:00p,Philadelphia 76ers,112,Los Angeles Clippers,122,Box Score,,0,STAPLES Center,
675,"Sat, Mar 27, 2021",10:00p,Cleveland Cavaliers,98,Sacramento Kings,100,Box Score,,0,Golden 1 Center,
676,"Sun, Mar 28, 2021",1:00p,Phoenix Suns,101,Charlotte Hornets,97,Box Score,OT,"3,850",Spectrum Center,
677,"Sun, Mar 28, 2021",7:00p,Portland Trail Blazers,122,Toronto Raptors,117,Box Score,,"2,021",Amalie Arena,
678,"Sun, Mar 28, 2021",9:00p,Atlanta Hawks,102,Denver Nuggets,126,Box Score,,0,Ball Arena,
679,"Sun, Mar 28, 2021",10:00p,Orlando Magic,93,Los Angeles Lakers,96,Box Score,,0,STAPLES Center,
680,"Mon, Mar 29, 2021",7:00p,Indiana Pacers,124,Washington Wizards,132,Box Score,,0,Capital One Arena,
681,"Mon, Mar 29, 2021",7:30p,New Orleans Pelicans,115,Boston Celtics,109,Box Score,,"2,298",TD Garden,
682,"Mon, Mar 29, 2021",7:30p,Minnesota Timberwolves,107,Brooklyn Nets,112,Box Score,,"1,732",Barclays Center,
683,"Mon, Mar 29, 2021",7:30p,Miami Heat,98,New York Knicks,88,Box Score,,"1,981",Madison Square Garden (IV),
684,"Mon, Mar 29, 2021",8:00p,Toronto Raptors,104,Detroit Pistons,118,Box Score,,750,Little Caesars Arena,
685,"Mon, Mar 29, 2021",8:00p,Memphis Grizzlies,120,Houston Rockets,110,Box Score,,"3,319",Toyota Center,
686,"Mon, Mar 29, 2021",8:00p,Dallas Mavericks,127,Oklahoma City Thunder,106,Box Score,,0,Chesapeake Energy Arena,
687,"Mon, Mar 29, 2021",8:30p,Sacramento Kings,132,San Antonio Spurs,115,Box Score,,"2,876",AT&T Center,
688,"Mon, Mar 29, 2021",9:00p,Cleveland Cavaliers,75,Utah Jazz,114,Box Score,,"5,546",Vivint Smart Home Arena,
689,"Mon, Mar 29, 2021",10:00p,Chicago Bulls,102,Golden State Warriors,116,Box Score,,0,Chase Center,
690,"Mon, Mar 29, 2021",10:00p,Milwaukee Bucks,105,Los Angeles Clippers,129,Box Score,,0,STAPLES Center,
691,"Tue, Mar 30, 2021",7:00p,Charlotte Hornets,114,Washington Wizards,104,Box Score,,0,Capital One Arena,
692,"Tue, Mar 30, 2021",9:00p,Philadelphia 76ers,95,Denver Nuggets,104,Box Score,,"3,574",Ball Arena,
693,"Tue, Mar 30, 2021",10:00p,Orlando Magic,103,Los Angeles Clippers,96,Box Score,,0,STAPLES Center,
694,"Tue, Mar 30, 2021",10:00p,Atlanta Hawks,110,Phoenix Suns,117,Box Score,,"3,173",Phoenix Suns Arena,
695,"Wed, Mar 31, 2021",7:00p,Portland Trail Blazers,124,Detroit Pistons,101,Box Score,,750,Little Caesars Arena,
696,"Wed, Mar 31, 2021",7:00p,Miami Heat,92,Indiana Pacers,87,Box Score,,0,Bankers Life Fieldhouse,
697,"Wed, Mar 31, 2021",7:30p,Dallas Mavericks,113,Boston Celtics,108,Box Score,,"2,298",TD Garden,
698,"Wed, Mar 31, 2021",7:30p,Houston Rockets,108,Brooklyn Nets,120,Box Score,,"1,773",Barclays Center,
699,"Wed, Mar 31, 2021",8:00p,Utah Jazz,111,Memphis Grizzlies,107,Box Score,,"2,314",FedEx Forum,
700,"Wed, Mar 31, 2021",8:00p,New York Knicks,101,Minnesota Timberwolves,102,Box Score,,0,Target Center,
701,"Wed, Mar 31, 2021",8:00p,Toronto Raptors,103,Oklahoma City Thunder,113,Box Score,,0,Chesapeake Energy Arena,
702,"Wed, Mar 31, 2021",8:30p,Sacramento Kings,106,San Antonio Spurs,120,Box Score,,"2,802",AT&T Center,
703,"Wed, Mar 31, 2021",10:00p,Milwaukee Bucks,112,Los Angeles Lakers,97,Box Score,,0,STAPLES Center,
704,"Wed, Mar 31, 2021",10:00p,Chicago Bulls,116,Phoenix Suns,121,Box Score,,"3,459",Phoenix Suns Arena,
705,"Thu, Apr 1, 2021",7:00p,Philadelphia 76ers,114,Cleveland Cavaliers,94,Box Score,,"4,100",Rocket Mortgage Fieldhouse,
706,"Thu, Apr 1, 2021",7:00p,Washington Wizards,91,Detroit Pistons,120,Box Score,,750,Little Caesars Arena,
707,"Thu, Apr 1, 2021",7:30p,Charlotte Hornets,89,Brooklyn Nets,111,Box Score,,"1,773",Barclays Center,
708,"Thu, Apr 1, 2021",8:00p,Golden State Warriors,109,Miami Heat,116,Box Score,,0,AmericanAirlines Arena,
709,"Thu, Apr 1, 2021",8:00p,Orlando Magic,115,New Orleans Pelicans,110,Box Score,OT,"3,700",Smoothie King Center,
710,"Thu, Apr 1, 2021",8:30p,Atlanta Hawks,134,San Antonio Spurs,129,Box Score,2OT,"2,949",AT&T Center,
711,"Thu, Apr 1, 2021",10:00p,Denver Nuggets,101,Los Angeles Clippers,94,Box Score,,0,STAPLES Center,
712,"Fri, Apr 2, 2021",7:00p,Golden State Warriors,77,Toronto Raptors,130,Box Score,,"3,085",Amalie Arena,
713,"Fri, Apr 2, 2021",7:30p,Houston Rockets,102,Boston Celtics,118,Box Score,,0,TD Garden,
714,"Fri, Apr 2, 2021",7:30p,Dallas Mavericks,99,New York Knicks,86,Box Score,,"1,981",Madison Square Garden (IV),
715,"Fri, Apr 2, 2021",8:00p,Charlotte Hornets,114,Indiana Pacers,97,Box Score,,0,Bankers Life Fieldhouse,
716,"Fri, Apr 2, 2021",8:00p,Minnesota Timberwolves,108,Memphis Grizzlies,120,Box Score,,"2,987",FedEx Forum,
717,"Fri, Apr 2, 2021",9:00p,Atlanta Hawks,126,New Orleans Pelicans,103,Box Score,,"3,700",Smoothie King Center,
718,"Fri, Apr 2, 2021",9:00p,Chicago Bulls,106,Utah Jazz,113,Box Score,,"5,546",Vivint Smart Home Arena,
719,"Fri, Apr 2, 2021",10:00p,Oklahoma City Thunder,103,Phoenix Suns,140,Box Score,,"3,422",Phoenix Suns Arena,
720,"Fri, Apr 2, 2021",10:00p,Milwaukee Bucks,127,Portland Trail Blazers,109,Box Score,,0,Moda Center,
721,"Fri, Apr 2, 2021",10:00p,Los Angeles Lakers,115,Sacramento Kings,94,Box Score,,0,Golden 1 Center,
722,"Sat, Apr 3, 2021",7:00p,Dallas Mavericks,109,Washington Wizards,87,Box Score,,0,Capital One Arena,
723,"Sat, Apr 3, 2021",8:00p,New York Knicks,125,Detroit Pistons,81,Box Score,,750,Little Caesars Arena,
724,"Sat, Apr 3, 2021",8:00p,Cleveland Cavaliers,101,Miami Heat,115,Box Score,,0,AmericanAirlines Arena,
725,"Sat, Apr 3, 2021",8:00p,Minnesota Timberwolves,113,Philadelphia 76ers,122,Box Score,,"3,071",Wells Fargo Center,
726,"Sat, Apr 3, 2021",9:00p,Indiana Pacers,139,San Antonio Spurs,133,Box Score,OT,"3,276",AT&T Center,
727,"Sat, Apr 3, 2021",9:00p,Orlando Magic,91,Utah Jazz,137,Box Score,,"5,546",Vivint Smart Home Arena,
728,"Sat, Apr 3, 2021",10:00p,Oklahoma City Thunder,85,Portland Trail Blazers,133,Box Score,,0,Moda Center,
729,"Sat, Apr 3, 2021",10:00p,Milwaukee Bucks,129,Sacramento Kings,128,Box Score,,0,Golden 1 Center,
730,"Sun, Apr 4, 2021",2:00p,Brooklyn Nets,107,Chicago Bulls,115,Box Score,,0,United Center,
731,"Sun, Apr 4, 2021",3:30p,Los Angeles Lakers,86,Los Angeles Clippers,104,Box Score,,0,STAPLES Center,
732,"Sun, Apr 4, 2021",6:00p,Charlotte Hornets,86,Boston Celtics,116,Box Score,,0,TD Garden,
733,"Sun, Apr 4, 2021",7:00p,Memphis Grizzlies,116,Philadelphia 76ers,100,Box Score,,"4,094",Wells Fargo Center,
734,"Sun, Apr 4, 2021",7:30p,Golden State Warriors,111,Atlanta Hawks,117,Box Score,,"2,937",State Farm Arena,
735,"Sun, Apr 4, 2021",8:00p,New Orleans Pelicans,122,Houston Rockets,115,Box Score,,"3,268",Toyota Center,
736,"Sun, Apr 4, 2021",10:00p,Orlando Magic,109,Denver Nuggets,119,Box Score,,"3,927",Ball Arena,
737,"Mon, Apr 5, 2021",7:00p,New York Knicks,112,Brooklyn Nets,114,Box Score,,"1,773",Barclays Center,
738,"Mon, Apr 5, 2021",7:00p,Utah Jazz,103,Dallas Mavericks,111,Box Score,,"4,261",American Airlines Center,
739,"Mon, Apr 5, 2021",7:00p,Sacramento Kings,106,Minnesota Timberwolves,116,Box Score,,"1,436",Target Center,
740,"Mon, Apr 5, 2021",7:00p,Detroit Pistons,132,Oklahoma City Thunder,108,Box Score,,0,Chesapeake Energy Arena,
741,"Mon, Apr 5, 2021",7:00p,Cleveland Cavaliers,125,San Antonio Spurs,101,Box Score,,"2,482",AT&T Center,
742,"Mon, Apr 5, 2021",7:00p,Washington Wizards,101,Toronto Raptors,103,Box Score,,"1,620",Amalie Arena,
743,"Mon, Apr 5, 2021",8:00p,Phoenix Suns,133,Houston Rockets,130,Box Score,,"3,093",Toyota Center,
744,"Tue, Apr 6, 2021",7:00p,Chicago Bulls,113,Indiana Pacers,97,Box Score,,0,Bankers Life Fieldhouse,
745,"Tue, Apr 6, 2021",7:30p,New Orleans Pelicans,107,Atlanta Hawks,123,Box Score,,"2,816",State Farm Arena,
746,"Tue, Apr 6, 2021",7:30p,Philadelphia 76ers,106,Boston Celtics,96,Box Score,,"2,298",TD Garden,
747,"Tue, Apr 6, 2021",7:30p,Los Angeles Lakers,110,Toronto Raptors,101,Box Score,,0,Amalie Arena,
748,"Tue, Apr 6, 2021",8:00p,Memphis Grizzlies,124,Miami Heat,112,Box Score,,0,AmericanAirlines Arena,
749,"Tue, Apr 6, 2021",9:00p,Detroit Pistons,119,Denver Nuggets,134,Box Score,,"3,556",Ball Arena,
750,"Tue, Apr 6, 2021",10:00p,Milwaukee Bucks,121,Golden State Warriors,122,Box Score,,0,Chase Center,
751,"Tue, Apr 6, 2021",10:00p,Portland Trail Blazers,116,Los Angeles Clippers,133,Box Score,,0,STAPLES Center,
752,"Wed, Apr 7, 2021",7:00p,Minnesota Timberwolves,137,Indiana Pacers,141,Box Score,,0,Bankers Life Fieldhouse,
753,"Wed, Apr 7, 2021",7:00p,Washington Wizards,131,Orlando Magic,116,Box Score,,"3,991",Amway Center,
754,"Wed, Apr 7, 2021",7:30p,New York Knicks,99,Boston Celtics,101,Box Score,,"2,298",TD Garden,
755,"Wed, Apr 7, 2021",7:30p,New Orleans Pelicans,111,Brooklyn Nets,139,Box Score,,"1,773",Barclays Center,
756,"Wed, Apr 7, 2021",8:00p,Memphis Grizzlies,131,Atlanta Hawks,113,Box Score,,"2,774",State Farm Arena,
757,"Wed, Apr 7, 2021",8:00p,Dallas Mavericks,93,Houston Rockets,102,Box Score,,"3,399",Toyota Center,
758,"Wed, Apr 7, 2021",8:00p,Charlotte Hornets,113,Oklahoma City Thunder,102,Box Score,,0,Chesapeake Energy Arena,
759,"Wed, Apr 7, 2021",9:00p,San Antonio Spurs,96,Denver Nuggets,106,Box Score,,"3,715",Ball Arena,
760,"Wed, Apr 7, 2021",10:00p,Utah Jazz,113,Phoenix Suns,117,Box Score,OT,"5,110",Phoenix Suns Arena,
761,"Thu, Apr 8, 2021",7:30p,Los Angeles Lakers,104,Miami Heat,110,Box Score,,0,AmericanAirlines Arena,
762,"Thu, Apr 8, 2021",7:30p,Chicago Bulls,122,Toronto Raptors,113,Box Score,,0,Amalie Arena,
763,"Thu, Apr 8, 2021",8:00p,Cleveland Cavaliers,129,Oklahoma City Thunder,102,Box Score,,0,Chesapeake Energy Arena,
764,"Thu, Apr 8, 2021",9:00p,Milwaukee Bucks,101,Dallas Mavericks,116,Box Score,,"4,190",American Airlines Center,
765,"Thu, Apr 8, 2021",10:00p,Phoenix Suns,103,Los Angeles Clippers,113,Box Score,,0,STAPLES Center,
766,"Thu, Apr 8, 2021",10:00p,Detroit Pistons,113,Sacramento Kings,101,Box Score,,0,Golden 1 Center,
767,"Thu, Apr 8, 2021",10:00p,Portland Trail Blazers,103,Utah Jazz,122,Box Score,,"5,546",Vivint Smart Home Arena,
768,"Fri, Apr 9, 2021",7:00p,Indiana Pacers,111,Orlando Magic,106,Box Score,,"3,777",Amway Center,
769,"Fri, Apr 9, 2021",7:30p,Minnesota Timberwolves,136,Boston Celtics,145,Box Score,OT,"2,298",TD Garden,
770,"Fri, Apr 9, 2021",7:30p,Memphis Grizzlies,129,New York Knicks,133,Box Score,OT,"1,912",Madison Square Garden (IV),
771,"Fri, Apr 9, 2021",8:00p,Chicago Bulls,108,Atlanta Hawks,120,Box Score,,996,State Farm Arena,
772,"Fri, Apr 9, 2021",8:00p,Philadelphia 76ers,94,New Orleans Pelicans,101,Box Score,,"3,700",Smoothie King Center,
773,"Fri, Apr 9, 2021",9:00p,San Antonio Spurs,119,Denver Nuggets,121,Box Score,,"3,750",Ball Arena,
774,"Fri, Apr 9, 2021",9:00p,Charlotte Hornets,127,Milwaukee Bucks,119,Box Score,,"3,280",Fiserv Forum,
775,"Fri, Apr 9, 2021",10:00p,Washington Wizards,110,Golden State Warriors,107,Box Score,,0,Chase Center,
776,"Fri, Apr 9, 2021",10:00p,Houston Rockets,109,Los Angeles Clippers,126,Box Score,,0,STAPLES Center,
777,"Sat, Apr 10, 2021",7:30p,Toronto Raptors,135,Cleveland Cavaliers,115,Box Score,,"4,148",Rocket Mortgage Fieldhouse,
778,"Sat, Apr 10, 2021",8:30p,Los Angeles Lakers,126,Brooklyn Nets,101,Box Score,,"1,773",Barclays Center,
779,"Sat, Apr 10, 2021",9:00p,Philadelphia 76ers,117,Oklahoma City Thunder,93,Box Score,,0,Chesapeake Energy Arena,
780,"Sat, Apr 10, 2021",9:00p,Sacramento Kings,112,Utah Jazz,128,Box Score,,"5,546",Vivint Smart Home Arena,
781,"Sat, Apr 10, 2021",10:00p,Houston Rockets,109,Golden State Warriors,125,Box Score,,0,Chase Center,
782,"Sat, Apr 10, 2021",10:00p,Washington Wizards,106,Phoenix Suns,134,Box Score,,"5,028",Phoenix Suns Arena,
783,"Sat, Apr 10, 2021",10:00p,Detroit Pistons,103,Portland Trail Blazers,118,Box Score,,0,Moda Center,
784,"Sun, Apr 11, 2021",1:00p,Atlanta Hawks,105,Charlotte Hornets,101,Box Score,,"4,148",Spectrum Center,
785,"Sun, Apr 11, 2021",3:00p,Boston Celtics,105,Denver Nuggets,87,Box Score,,"4,032",Ball Arena,
786,"Sun, Apr 11, 2021",7:00p,New Orleans Pelicans,116,Cleveland Cavaliers,109,Box Score,,"4,148",Rocket Mortgage Fieldhouse,
787,"Sun, Apr 11, 2021",7:00p,Milwaukee Bucks,124,Orlando Magic,87,Box Score,,"3,316",Amway Center,
788,"Sun, Apr 11, 2021",8:00p,San Antonio Spurs,119,Dallas Mavericks,117,Box Score,,"4,054",American Airlines Center,
789,"Sun, Apr 11, 2021",8:00p,Indiana Pacers,132,Memphis Grizzlies,125,Box Score,,"2,341",FedEx Forum,
790,"Sun, Apr 11, 2021",8:00p,Chicago Bulls,117,Minnesota Timberwolves,121,Box Score,,"1,436",Target Center,
791,"Sun, Apr 11, 2021",8:00p,Toronto Raptors,96,New York Knicks,102,Box Score,,"1,833",Madison Square Garden (IV),
792,"Sun, Apr 11, 2021",10:00p,Detroit Pistons,124,Los Angeles Clippers,131,Box Score,,0,STAPLES Center,
793,"Sun, Apr 11, 2021",10:00p,Miami Heat,107,Portland Trail Blazers,98,Box Score,,0,Moda Center,
794,"Mon, Apr 12, 2021",7:30p,Philadelphia 76ers,113,Dallas Mavericks,95,Box Score,,"4,016",American Airlines Center,
795,"Mon, Apr 12, 2021",7:30p,Los Angeles Lakers,96,New York Knicks,111,Box Score,,"1,981",Madison Square Garden (IV),
796,"Mon, Apr 12, 2021",8:00p,San Antonio Spurs,120,Orlando Magic,97,Box Score,,"3,107",Amway Center,
797,"Mon, Apr 12, 2021",9:00p,Chicago Bulls,90,Memphis Grizzlies,101,Box Score,,"2,194",FedEx Forum,
798,"Mon, Apr 12, 2021",9:00p,Sacramento Kings,110,New Orleans Pelicans,117,Box Score,,"3,700",Smoothie King Center,
799,"Mon, Apr 12, 2021",9:00p,Washington Wizards,125,Utah Jazz,121,Box Score,,"5,546",Vivint Smart Home Arena,
800,"Mon, Apr 12, 2021",10:00p,Denver Nuggets,107,Golden State Warriors,116,Box Score,,0,Chase Center,
801,"Mon, Apr 12, 2021",10:00p,Houston Rockets,120,Phoenix Suns,126,Box Score,,"4,145",Phoenix Suns Arena,
802,"Tue, Apr 13, 2021",4:00p,Brooklyn Nets,127,Minnesota Timberwolves,97,Box Score,,0,Target Center,
803,"Tue, Apr 13, 2021",7:30p,Los Angeles Clippers,126,Indiana Pacers,115,Box Score,,0,Bankers Life Fieldhouse,
804,"Tue, Apr 13, 2021",7:30p,Atlanta Hawks,108,Toronto Raptors,103,Box Score,,"1,427",Amalie Arena,
805,"Tue, Apr 13, 2021",8:00p,Los Angeles Lakers,101,Charlotte Hornets,93,Box Score,,"3,676",Spectrum Center,
806,"Tue, Apr 13, 2021",9:00p,Oklahoma City Thunder,96,Utah Jazz,106,Box Score,,"5,546",Vivint Smart Home Arena,
807,"Tue, Apr 13, 2021",10:00p,Miami Heat,86,Phoenix Suns,106,Box Score,,"5,024",Phoenix Suns Arena,
808,"Tue, Apr 13, 2021",10:00p,Boston Celtics,116,Portland Trail Blazers,115,Box Score,,0,Moda Center,
809,"Wed, Apr 14, 2021",4:30p,Milwaukee Bucks,130,Minnesota Timberwolves,105,Box Score,,0,Target Center,
810,"Wed, Apr 14, 2021",7:00p,Cleveland Cavaliers,103,Charlotte Hornets,90,Box Score,,"2,955",Spectrum Center,
811,"Wed, Apr 14, 2021",7:00p,Brooklyn Nets,117,Philadelphia 76ers,123,Box Score,,"4,094",Wells Fargo Center,
812,"Wed, Apr 14, 2021",7:30p,San Antonio Spurs,112,Toronto Raptors,117,Box Score,,"1,184",Amalie Arena,
813,"Wed, Apr 14, 2021",8:00p,Orlando Magic,115,Chicago Bulls,106,Box Score,,0,United Center,
814,"Wed, Apr 14, 2021",8:00p,Los Angeles Clippers,100,Detroit Pistons,98,Box Score,,750,Little Caesars Arena,
815,"Wed, Apr 14, 2021",8:00p,New York Knicks,116,New Orleans Pelicans,106,Box Score,,"3,700",Smoothie King Center,
816,"Wed, Apr 14, 2021",9:00p,Indiana Pacers,132,Houston Rockets,124,Box Score,,"3,293",Toyota Center,
817,"Wed, Apr 14, 2021",9:00p,Golden State Warriors,147,Oklahoma City Thunder,109,Box Score,,0,Chesapeake Energy Arena,
818,"Wed, Apr 14, 2021",9:30p,Dallas Mavericks,114,Memphis Grizzlies,113,Box Score,,"2,141",FedEx Forum,
819,"Wed, Apr 14, 2021",10:00p,Miami Heat,106,Denver Nuggets,123,Box Score,,"4,017",Ball Arena,
820,"Wed, Apr 14, 2021",10:00p,Washington Wizards,123,Sacramento Kings,111,Box Score,,0,Golden 1 Center,
821,"Thu, Apr 15, 2021",7:30p,Milwaukee Bucks,120,Atlanta Hawks,109,Box Score,,0,State Farm Arena,
822,"Thu, Apr 15, 2021",8:00p,Golden State Warriors,119,Cleveland Cavaliers,101,Box Score,,"4,148",Rocket Mortgage Fieldhouse,
823,"Thu, Apr 15, 2021",10:00p,Boston Celtics,121,Los Angeles Lakers,113,Box Score,,"1,915",STAPLES Center,
824,"Thu, Apr 15, 2021",10:00p,Sacramento Kings,114,Phoenix Suns,122,Box Score,,"4,568",Phoenix Suns Arena,
825,"Fri, Apr 16, 2021",3:00p,Indiana Pacers,111,Utah Jazz,119,Box Score,,"5,546",Vivint Smart Home Arena,
826,"Fri, Apr 16, 2021",7:00p,Oklahoma City Thunder,104,Detroit Pistons,110,Box Score,,750,Little Caesars Arena,
827,"Fri, Apr 16, 2021",7:00p,Los Angeles Clippers,103,Philadelphia 76ers,106,Box Score,,"4,094",Wells Fargo Center,
828,"Fri, Apr 16, 2021",7:00p,New Orleans Pelicans,115,Washington Wizards,117,Box Score,OT,0,Capital One Arena,
829,"Fri, Apr 16, 2021",7:30p,Charlotte Hornets,115,Brooklyn Nets,130,Box Score,,"1,773",Barclays Center,
830,"Fri, Apr 16, 2021",7:30p,Orlando Magic,102,Toronto Raptors,113,Box Score,,0,Amalie Arena,
831,"Fri, Apr 16, 2021",8:00p,Memphis Grizzlies,126,Chicago Bulls,115,Box Score,,0,United Center,
832,"Fri, Apr 16, 2021",8:00p,Denver Nuggets,128,Houston Rockets,99,Box Score,,"3,342",Toyota Center,
833,"Fri, Apr 16, 2021",8:00p,Miami Heat,111,Minnesota Timberwolves,119,Box Score,,"1,638",Target Center,
834,"Fri, Apr 16, 2021",8:30p,Portland Trail Blazers,107,San Antonio Spurs,106,Box Score,,"4,303",AT&T Center,
835,"Fri, Apr 16, 2021",9:30p,New York Knicks,117,Dallas Mavericks,109,Box Score,,"4,246",American Airlines Center,
836,"Sat, Apr 17, 2021",4:30p,Utah Jazz,115,Los Angeles Lakers,127,Box Score,OT,"1,710",STAPLES Center,
837,"Sat, Apr 17, 2021",8:00p,Cleveland Cavaliers,96,Chicago Bulls,106,Box Score,,0,United Center,
838,"Sat, Apr 17, 2021",8:00p,Detroit Pistons,100,Washington Wizards,121,Box Score,,0,Capital One Arena,
839,"Sat, Apr 17, 2021",8:30p,Golden State Warriors,114,Boston Celtics,119,Box Score,,"2,298",TD Garden,
840,"Sat, Apr 17, 2021",9:00p,Memphis Grizzlies,128,Milwaukee Bucks,115,Box Score,,"3,280",Fiserv Forum,
841,"Sat, Apr 17, 2021",10:00p,San Antonio Spurs,111,Phoenix Suns,85,Box Score,,"5,078",Phoenix Suns Arena,
842,"Sun, Apr 18, 2021",1:00p,Indiana Pacers,117,Atlanta Hawks,129,Box Score,,0,State Farm Arena,
843,"Sun, Apr 18, 2021",1:00p,New Orleans Pelicans,112,New York Knicks,122,Box Score,OT,"1,981",Madison Square Garden (IV),
844,"Sun, Apr 18, 2021",3:30p,Brooklyn Nets,107,Miami Heat,109,Box Score,,0,AmericanAirlines Arena,
845,"Sun, Apr 18, 2021",7:00p,Portland Trail Blazers,101,Charlotte Hornets,109,Box Score,,"3,880",Spectrum Center,
846,"Sun, Apr 18, 2021",7:00p,Houston Rockets,114,Orlando Magic,110,Box Score,,"3,772",Amway Center,
847,"Sun, Apr 18, 2021",7:00p,Oklahoma City Thunder,106,Toronto Raptors,112,Box Score,,0,Amalie Arena,
848,"Sun, Apr 18, 2021",7:30p,Sacramento Kings,121,Dallas Mavericks,107,Box Score,,"4,193",American Airlines Center,
849,"Sun, Apr 18, 2021",10:00p,Minnesota Timberwolves,105,Los Angeles Clippers,124,Box Score,,"1,734",STAPLES Center,
850,"Mon, Apr 19, 2021",7:00p,Cleveland Cavaliers,105,Detroit Pistons,109,Box Score,,750,Little Caesars Arena,
851,"Mon, Apr 19, 2021",7:30p,Chicago Bulls,102,Boston Celtics,96,Box Score,,0,TD Garden,
852,"Mon, Apr 19, 2021",7:30p,Golden State Warriors,107,Philadelphia 76ers,96,Box Score,,"4,094",Wells Fargo Center,
853,"Mon, Apr 19, 2021",8:00p,San Antonio Spurs,109,Indiana Pacers,94,Box Score,,0,Bankers Life Fieldhouse,
854,"Mon, Apr 19, 2021",8:00p,Houston Rockets,91,Miami Heat,113,Box Score,,0,AmericanAirlines Arena,
855,"Mon, Apr 19, 2021",8:00p,Phoenix Suns,128,Milwaukee Bucks,127,Box Score,OT,"3,280",Fiserv Forum,
856,"Mon, Apr 19, 2021",8:00p,Oklahoma City Thunder,107,Washington Wizards,119,Box Score,,0,Capital One Arena,
857,"Mon, Apr 19, 2021",9:00p,Memphis Grizzlies,137,Denver Nuggets,139,Box Score,2OT,"4,005",Ball Arena,
858,"Mon, Apr 19, 2021",10:00p,Utah Jazz,111,Los Angeles Lakers,97,Box Score,,"1,709",STAPLES Center,
859,"Tue, Apr 20, 2021",7:30p,Orlando Magic,96,Atlanta Hawks,112,Box Score,,"2,219",State Farm Arena,
860,"Tue, Apr 20, 2021",7:30p,Brooklyn Nets,134,New Orleans Pelicans,129,Box Score,,"3,700",Smoothie King Center,
861,"Tue, Apr 20, 2021",7:30p,Charlotte Hornets,97,New York Knicks,109,Box Score,,"1,753",Madison Square Garden (IV),
862,"Tue, Apr 20, 2021",10:00p,Los Angeles Clippers,113,Portland Trail Blazers,112,Box Score,,0,Moda Center,
863,"Tue, Apr 20, 2021",10:00p,Minnesota Timberwolves,134,Sacramento Kings,120,Box Score,,0,Golden 1 Center,
864,"Wed, Apr 21, 2021",7:00p,Chicago Bulls,105,Cleveland Cavaliers,121,Box Score,,0,Rocket Mortgage Fieldhouse,
865,"Wed, Apr 21, 2021",7:00p,Oklahoma City Thunder,116,Indiana Pacers,122,Box Score,,0,Bankers Life Fieldhouse,
